,file,text
137,dirlkit-erlatsw.wav-617.wav,كنت غادي ندير فراسك أحسن حاجه درت لي مبقيتش بوحدي ريحة د سيليسيو لعبات لي بدماغي وجاني نعاس دراري كلها مجبد فقنت وبقيت أنا عليهم عاس كتغمض عيني أو كنعاود نحلها و كنحرك راسي بقيت كنقاوم حتى سمعت الهلة ديال الفجر بدا كيهلل طاح لي فبالي نوض من هنا نقصد جامع نتكا فيه
138,dirlkit-hpdsuln.wav-1759.wav,مل داخل واحد النهار مريح كانتكيف أنا وخرخاش في الساحة أو كال لي باش كتحس دابا رتحيتي شويه فاش مبقيتش محكوم الإعدام كلت ليه اللهم نطلع الفوق وأنا متأكد بالي الفوق حسن من لتحت صدمتو فهدي ويكول لي أنا اللي كيبان
139,dirlkit-hpdsuln.wav-1873.wav,يقرى شي أيات من القران أو تيختم بدعيوات لخوتنا كاملين مرا الفطور كنتعلمو درس دالقرأن كنتبعهم باللغات بلا منساو لبوز لي كناخدو و اللي فيها تقدر دوي مع جارك هاد البوز لي كناخدو كانت ضرورية سيرتو ليا كنت كانحاول نتفادى العيا كنتبع مع الدروس دالقرأن صافي أما اللغة
140,dirlkit-rtebocg.wav-3363.wav,كنت شاك واش مزيانه وكنوجدوه لا خاصة شي حاجه من غير هدشي نهار ديالي كيدوز عادي حتى كتجي لوقيتة د نفيض نعطيكوم مثال واحد البزناس كانت مكلفاه المنظمة باش يبعليها ليضروك صدق خونا مبلي ولا كيتظروكا من سلعه ديال المنضمة وهدا خطأ كبير كيستاهل عليه القتيل و عرضو عليا المهمة وافقت
141,dirlkit-honnbdk.wav-1191.wav,من مورو ما ماتو دوك جوج طبة اللي قتلهم طبيب دالحبس مشى شهرين رجع خونا سمير طبيب كيضور على البلوكات كيداوي الناس ولا عندو كونطاكط مع العسكر قدر يوصل لبزاف دلحوايج عرف الحبس كيفاش مقسم مزيان بالساحة تلبلوكات جمع خبيرات على حابسه هدوك ولا بلوك أو كيدوزه بيناتهم كاين  الناس لي من فاميله وحده تشدو مجموعين في اللول أو فاش جابوهم لهنا
142,dirlkit-pjntvao.wav-2772.wav,هام بسباب التهرب الضريبي الارتباط ديالو مع شي فضايح درشاوي معمرية كان قضية تفركعات أوالشعب الياباني حقد على خونا مضاهرات بدات كدار قدام السكنة ديالو باش يتحاسب على هاد الخيانة الي دار البلاد مقاوميين اللي كان عزيز عليهم كوضامة بداو كيطالبوه باش يقتل راسو حيتاش وسخ شرف ديال الجابون كانو كيشجعو
143,dirlkit-honnbdk.wav-1272.wav,صر كل نهار على هديك التقبة لا توقع شي حاجه جديدة أو نفلتها أو غالبا كيوقع شي بلان التعديب مثلا كانو راضعينو العسكر من بزولة وحده ولكن فاش كيجي تطبيق هنا كل واحد أو العطريه ديالو الحاجه لي كتخلي شي عسكريات تكلاصاو فالراس دليسطا ديال الإبداع ف التعديب نعاود ليكم على واحد الفلاش وقع هدي كثر من عام كانو العسكرهم
144,dirlkit-erlatsw.wav-778.wav,حداه سرقة محل المجوهرات شي حاجه هكا عرفت لا بلاي بدات الفيديو بلقاطات من برا المحل المعلوم مبينوش لداخل شنو كاين مربدا داوي داك خينا كاليهم دخل عليا راجل داير الماسك على وجهو هز عليا شاقور أو كتفني ما عرفت واش كان معاه شي واحد حاضي ليه الزنقه ولا كتسنا شي عصابه فيديو مقطعه حيت كين
145,dirlkit-erlatsw.wav-785.wav,كتلقاهم مساكنه مخابطين مع زمان باش تلقا ماتحنجر حتى كادوز حياتهم فبلاصه وحده داكشي للي دارو اليوم ديرو غدا ديت مي تساري أنا شريت ليها شي لعيبات خدينا لبته و شي حوايج قصينا أورجعنا فحالنا للدار بالعله دورات مي ساروت و دفعات الباب باش ندخل سبقتها بداك التقل
146,dirlkit-hpdsuln.wav-1867.wav,ل ف ديسومبر ألف أو تسعميه أو ربعة أو سبعين أو بحال خونا شمسي دارو ليه لواوه فشراوط مسسخين بكل ما هو لي كيد كيخرجو البشار أو لاحوه ف حفرة بغيتكم تعرفو واحد القضية ف تازممارت ماشي الموت الي كانت خالعانا ولكن المعانات الّي ما عندها هدف
147,dirlkit-quvxaym.wav-2821.wav,والحالف أش كيكولو ليه فشي موناسبة سمعنا شي ايات من القرأن كنت كنشد القران أوكنتبع معاه لايزكل شي كلمة أوباش نكون صادق معاكم كنت كنتمنى شي نهار يغلط ما عارفتش علاش ولكن ما عمرو دارها من غير دك ايات زوينه كانو عندي ذكريات خايبه ومنا أننا كنا بحال شي محابسية غيرداخلين الدار في جده
148,dirlkit-honnbdk.wav-1103.wav,ف اللول محملونيش نديره هاد اللعب وغير داز يوماين لقيت كلشي داير بحالي فاش داز شي ربع ساعه سماعنا هد شاف د البلوك أو دق الباب دوا مع لعسكري كاليه را بغينا لاجودان يحضر راه ضروري وهدشي راه فمصلاحتكم ماشي فمصلاحتنا واحد شويه جا لا جودان أو خرج عندو شاف د البلوك شرحلي المرض كيفما سمعو من عند طبه وختمها كاليه إلا بقا هدشي هكا را
149,dirlkit-cswjpzy.wav-502.wav,بنونا للي جاتو قرطاسه فرجليه خمسة سوايع وياشع على مابيناتهوم حتى حبس لليوطنواععرجي القرطاس باليه بيلا كملها كارجال أو غادي يتماساكراو هو يدير بوز بين ما جات قوات آخرا تعاونهم مشا بنونه عند مرات المقدم أو كاليها حنا راه غدي نموتو ولكن نتي راه خاصك تعيشي على ود ولادك ديو مخ
150,dirlkit-iyuproc.wav-2327.wav,دوني صبيطار دالحبس أو عطاوني سيرومخلط باش يداوي كيحبس التقيا من معدة تلت ايام حسيت براسي وليت بخير وكتليهم رضوني ل سيلون نهار ست وتلاتين من الإضراب كليتها فيصحتي أو دوني صبيطار دالإدريسي فقنيطرة هنا شي خوت الرحله ديال القراية وأو التفكير خلاتني نخرج من القرعة ديال ليديولوجي
151,dirlkit-honnbdk.wav-1550.wav,ايره عصابة ديال القتاله باش نقتل داك راجل ختي الّلي معدي عليا أو باغي يجري عليا من دار با غادي نصفيها لوالدينمو غادي نقتل كاع دوك لي تعداو على فاميلتي أوفاميلتك تلفت ناسيم جيهت البحر أو أكتيفا الموض الي كان فيه من قبل سقيل تأنسطالا ف البركه عاود أنا أوهشام كنشوفو فبعضياتنا مفاهم
152,dirlkit-rtebocg.wav-3393.wav,بوليسي تاني في دخله ديال العماره والبوليسي تالت في الصالون ديال بارطما ديالو الكونطرا لي تعطاتني فيها عشرين الف دولار باش نبين لهاد شاد بالي لبوليس مغاديش يقدرو يحميوه بقيت مقابل هاد البلاصه شي يامات أو كنخطط لبلان دض الهجمه فجات ليلة ديال التنفيد طلعت لسطح د العمارة لي لاصقه مع العمارة اللي كيسكن فيها
153,dirlkit-honnbdk.wav-1426.wav,كتليه وي خرجو خلاني بقيت كانكتب كانتفكر وزيد نكتب بديت كنفكر شنو باغين بالضبط ما معرفتش السوايع كيدوزو كيتفتح الباب يطلو عليا كيلقاوني عاصر على لوراق مكيكولو والو كيخليوني ويزيدو لقاوني طحت هنا جعان شحال هدي ماطاح
154,dirlkit-honnbdk.wav-1229.wav,البرد كيحفر فينا درجة الحرارة هابطا على الزيرو را بزاف دشي سردونا بالما من راسنا لصباع دالرجلين أو كالو لينا تحد ما يتحرك بنادم جامد أو العسكر غادين جايين قدامنا هازين زراوط أو لمساوط بدا كيخطب علينا لا جودان كيعجبو يقلد المدير دالحبس ماشي خا
155,dirlkit-honnbdk.wav-1310.wav,طبيب للي كيريح يشد معايا ستون سميتو نسيم فاش كلت ليه على تقبة لي ف الحيط دويت معاه بالفرونسي باش بنادم لي ضاير بينا مايدي مايجيب أو تسنيت رياكسيون بلفرونسي و بلا فرشى ولكن  تقل ديال داكشي اللي سمع بودنيه خلاه كاليه بالداريجه شنو هاد القوادة حنا كنكولو عليك مفروح جاب
156,dirlkit-mzhcbeg.wav-2680.wav,نا و كتعربع عليه و منهم كاع لي كتربيه شي طلابه و كتسعا بيه في البيبان تجوامع اه أنا كنت خارج من هاد المعادلة فاش تكتبلي مي هيا مي أو با هو با رجعات لي الحياة على طبيعتها بقيت قريب من مي وزادت المعزة ديالها عندي بزاف الوالد ما كنتش مديها فيه حيت هو مكانش مسوق لينا ولا كيغيب علينا قليل فاش كنشوفوه
157,dirlkit-mzhcbeg.wav-2408.wav,ولونجيه بالليل هازبوديز في إيديه أو كيخوي ليسانس فوق دوك البرارك برم جوان أو سستيكاه مزيان شعلو بوقيدة ونتر منو نطرة مجبدة يقدريباطي بيها روكور مراها لاح ديك الوقيدة شاعله أو بطريقة هليودية فوق البرارك شعلهات العوافي في البراكه اللولى أو بقات غادا كاتكل فلي حداها حتى شدات في ستة د البرارك الحصيله كانت 
158,dirlkit-erlatsw.wav-707.wav,فاش جيت أنا و با هادي خمس سنين مقدرتش نضرب على وجهو من مور فيترينة دخل لبلاصه فين كيتغوطاو الناس وأنا نتبعو أو هنا كانت أول مرة غادي نضرب على كمارتو كنشوف ف الحروف د وهجو أول حاجه مشا ليها دماغي بلا قوة د التفيكر هي واش كاين شويه ديال الشبه بيني أو بينو أولالا عارف بلي ماشي وقت تحليل سونتيمونطالي الخاوي ولكن دما
159,dirlkit-iyuproc.wav-2262.wav,اسية لي مازال حر مورجوج دسيمانات أنتلاقا بي أمحجور أوكال لي خصك تسافر لدار بيضا مشيت في النهار للي دار معايا وهنا غادي نتلاقه مع عبد العزيز اطريبق مبدل لوك ديالو مرجع شعرو ل اللور راخي الموسطاش أو مبدل نداضرو دوز صيف فيكازا مع شي ريفاق من المنظمة وفاش تكلمات القضية في تيطوان رجع للدار
160,dirlkit-quvxaym.wav-2984.wav,نا من دابا حتا ليل فاش انرجع إلا لقيت شي حمامة مزاله هنايا غدي ندبحها خنزر فينا كاملين هوما مشا وخلانا مرعودين كانت ميقن انا و خوتي بلي بقا ضري يدوز الموس على دوك الحمامات كاملين ملي كنا كنقلبو على فين غادي نديروهم قبل ما يطيح الليل و الواحد لي دار معانا لمزيان هو واحد من شوافري هد الفامله طلبنا
161,dirlkit-quvxaym.wav-2923.wav,بقا مإيدا لعائلة الملكية  وهدر فديل العرض ديالو أومتسرتش ليه وعد زيد الفكرة لي كانت عندو باللي هادي ارض إسلامية مقدسة وما خصش يوسخوها عساكريا مسيحيين ولا يهود بالميريكان ولا من غيرها من دول الأوروبية بزاف لي كانو مقتانعين بحال الوالد بل ميريكان بغا تستاغل هاد الأزمة باش تغرق بلادنا و النواحي  بالأفكار العلم
162,dirlkit-erlatsw.wav-586.wav,أما لا كلتي لشي حايوان ولا شي نبته الناس هدا تكول يمكنل هاد خينا تسطا شكون كال ولمن تكالت ديك الهضره الي كتخلق الفرق أو فهاد لوقيته أنا اللي كنت واكل الدق صدمبني الواليد بخبار ما عمري كنت كنتسناها ولا كانتوقع شي نهار غادي نطيح فيها لا نفراستريكتير دحياتي رابت صحاب
163,dirlkit-mzhcbeg.wav-2459.wav,نقلعها فمرة وأنا عاض على سناني ونشير بيها مناد اصطحكي ف شي واحد خرجتي قرطاسه من صدرو الحاجه الواحيدة اللي خاصه تبقا بين عيني هي أن هاد البلاصه هي أكبر تجمع ديال بوزبالة أو أنا واحد من هاد بوزبالة هدو أو ديك القراعيض لكتوب د خالي على ود شموع فبراكه عامره بالبوسطيرات ديال تيتيز أو منضرض كا بلبخوش
164,dirlkit-erlatsw.wav-879.wav,تي كاملة فيديك اللحظة كولولي لبغيتي بقا عايش خصك تموت نتصوطا فالبلاصه من لبغالكم بلا منفكر فيها جوج مرات كنشوف داك الطريف دلحم لي مصدع الدنيا بالبكا ومامتيقش عيني جاب لي الله بحالا غير كنحلم جاتني هاد اللحظة قريبا للخيال على الواقع ماشي حيت ما تسن
165,dirlkit-honnbdk.wav-914.wav,انا عطيت الباسبور الموضفة لي تما قلب فشي وراق أو كالي تسنا واحد شوية جاو جوج دالبوليس خداو ليه لباسبور أوكالو لي تفضل معانا بطريقة زوينه شدينا طريق بطونوبيل ديال لبوليس أنا باليزتي لي كانت هادي آخر امرة غدي نشوفها فيها تلفت لبوليسي اللي حدايا سولتو ياك لاباس شنو كاين مكيدويش حدو كيح صبر
166,dirlkit-agttghs.wav-154.wav,كول ليها أمي برطابلي فين درتيه را عيت منقلب عليه والو كالت لي راه من نهار هزوك ل السبيطار مشفتش شي تيليفون ياك أمي هي التيليفون مشا فيها كالت لي وراه كاين شي قومان يخافو ومايحشمو يشفروك وخا تكون طايح اللرض و كتموت الله ينجينا من كحل الراس
167,dirlkit-hpdsuln.wav-1936.wav,بحال خوك اصغير أو هنا غفلهم الكارديان أو كال لبنعيسى يجمع حوايجو باش يرجع لكاشو اللول مرة بنعيسى بداو الخوت كلها كيعاود شنو شاف أو الخلاصه أن الناس لي في الكاشو التاني حالتهم كانت قود ملي فيها حنا بزاف ماشي غير بسباب العدد درواح لي طاحو تما ولكن ح
168,dirlkit-agttghs.wav-196.wav,ار اليأومينه هدا معمروشاف مزال ديك خيتي أومعمرهوم طاحو عليه فاش جا سيمو خوينا لبيت من الكتوب هبطنا كلشي ما خلينا تا حاجه دينا دكشي لواحد السيد كان كيتقدا عندو الوالد خدا عندي سلعه كامله أو دار معايا تمن مزيان حيت معرفة قديمة د الوالد فاش سهاللينا مشينا 
169,dirlkit-quvxaym.wav-3313.wav,بدات القصف على أفغانيستان من أكتوبرحتال نوفومبر الألى فيدالناس اللي ماتو دوزو بزاف تلقاناوات تقارير إخبارية على شنو طاري تما شفت الصورة د أبوحفص و عرفت بالي قنبولة شرشمات الدارو أو شفت من بعد الصورة مواضحاش مزيان ديال داك صاحبي أو تاهو مات خوتي وخواتاتي مقدرت نوصل تا خبر عليهم
170,dirlkit-hpdsuln.wav-1988.wav,را في سيمانه ولكن را مكيخرج منو والو كلت ليه عادي راه باقلي منفوخين أو كتبول ستة أو ربعين مرة فليله وحده بزاف لي كالو بلي كيعانيو من نفس المشكل ديال بوحيدة أو كاين فينا للي مكيستحلمش كال لينا مونسيط را ناقصنا شمش الفيطامينات و الماكله ديال بصح نهار يكون هدشي راه غدي نرجعو لحالتنا طبيعية
171,dirlkit-hpdsuln.wav-1938.wav,سباب المصران أو المعدة في الشهر للي موراه فبراير كان هو أقود شهر داز ف التاريخ على الكاشو التاني نهار طناش فهد الشهر ماتو جوج ديال الخوت واحد في صباح أو لاخر في العشيه اللول كان هو عماروش للي عاودت ليكم عليه في الوقت الي كانو كيدفنوه واحد خونا أخر
172,dirlkit-mzhcbeg.wav-2685.wav,هد لي مكتوبه فيه المكي السلاخ أو التاريخ فاش توفى من بعد كانت بقات لهم و على شي حوايج دارهم أو كتختما بشي بكية فاعلة تاركه فاش كنجي معاها كنبقى مقابل الناس لخرا للي جايين يزورو دوك طلابه للي حالتهم مقودة من الموته كتشري لي مي حمص كامون من باب الخميس أو مكنرجعوش من القنطرة ت سلا كنقطعو بلفلايك غير
173,dirlkit-hpdsuln.wav-1650.wav,قريبا نمشيو لرباط أو نديرو مجلس ديال التوره شنو بان ليكم الوحيد اللي دوا هو الجينيرال الحمو كاليه هدا راه لعب الدراري سرطها عبابو بلا ميدوز فيه كيف داز فلي قبلو طلع لجينيرالات بربعه فكطكاط أو خلا واحد سيرجو مقابلهم كالي تبعني تباعتو
174,dirlkit-honnbdk.wav-1035.wav,ماجات كلشي حفيان أنا بعدا رجليه مازال مابراولي مزيان دزنا على ثلاثة دالساحات عاد وصلنا لحم بني كبير أو فيه بزاف دالكوابن بلا بيبان شياطة د فرنسا دخلو كل جوج منا الكبينه فرقو علينا الصابون بضربة لراس الغوات أو السبان ثيم ديال السبان هو الزمله باش منستغلوش الفرصة أوندورو بعضياتنا من فوق ت شي دايرين فيها
175,dirlkit-hpdsuln.wav-1783.wav,تقبه صغيرة كطل على الكلوار لي تا هو غارق ف اطلما ديما كيدخليه نور غير فلوقيتة ديال تفراق دالماكله كانت واحد اتقيبه في اصقف ولكن حيتاش كنصقف مدوبل مكانش كيجود علينا بالنور من غير فاش كتكون شمج فوق اريوصو كيدخل واحد شعل لي باهت وأنا كانت تلمت لقيت باياصه ديال
176,dirlkit-quvxaym.wav-2975.wav,المطاقد الحرية مكاينش بحالو ديما كان عندنا اصرف وخا مكناش كنضبرو عليها بطريقة شريفه حيتاش با كيشوف بلي ولا هدو مخصش ياخدو الفلوس بالمرة وخا غير نشريو شي حاجه خفيفة أناكلوها في المدرسة خوهالو رياله متأخدواش كنا محتاجيال المصروف دالنهار ولكن كالينا با لا خصكم تعاني و اجوع راه م
177,dirlkit-erlatsw.wav-728.wav,شفرا على حاجه ممتأكدش منا دكشي علاش طلع ت جمعه للي موراها أو كانت هدي أول مرة غدي نجيب الموطو ر ضعالي أو صيتو عليه كتليها راني محتاجه أومعكس ليهش شدي طريق ف اصباح بكريع باش نوصلق بلوقت تسني يداك خينا حتاجه كي ف العادة أو تبعتو فاش خرج ولا قمرتو عليها بحالي راجبتوها لواسقه خونا دخل بانك ا كيفتوقعت و فاش خر
178,dirlkit-mzhcbeg.wav-2425.wav,ديال ناكيف الجمهور دالبوكس غير فهاد الحالة طرح مكانشد لبوكس ولكن بنادم ميزي بحيات أو وماشي بعيد شي واحد فيهم اليوميبات فياروض كانت فرجو شاد المضا لي عندي فيالحزام من الكبضه راه شيد والغزواني كيشيرو بالماس بالخفة لي كيصحاب لياك بليها ازين ف إيديوم عشرة دلماس أول ضربة كانت هي ديال الغزواني جاب عالا راشيد فركبتو أوفتحاليه
179,dirlkit-hpdsuln.wav-1961.wav,لي لحرموني من الماكله أو المال المدة ديال سيمانو بدات العقوبة من هاد انهار وعصر عليها شاف سعيد لدرجات أنه كان كيجي حتى نهارض العطلا ديالو تصور شوف هد اسادية فين كتوصل بناظم من زهاري نهار را بعمرت ليه هو لدو ماجاش هنا في تحلكار ديال لمرتسوهو للباب أو
180,dirlkit-agttghs.wav-445.wav,كتليه و نت موالف بالكراطن لا جرع لياك بلعيبي متلقاش مشكل فشنو توسد كاع كالي تا راه الكريطنات كنقديو فهما الغارض ماشي كنعس فيهم الله يهديك هدر معاها الله يتوب عليك رالا شراه ليك غادي نقود معايها السواية مشيت فحالي أو خليتنا بين الكاعي وهي خايبه تكون جاي فرحان كلشي هو هداك حتى كتلقا سام
181,dirlkit-honnbdk.wav-1408.wav,يد ما زيد رجل فراه هدي مت المصايب في اللقر  خرجت باسينتاج فيه باللي شعب سوى مكلخ سوى مبنج واش هاد ملحانوت و أو هاد الكوب الي قاطعين شنطي عارفي شكون هو ناسيم لي مليوح فيالحبس أو كيتسنا الّي يعطيه دوا كول لنار ناسيم للي ما قدرج عيقلو يتسال
182,dirlkit-quvxaym.wav-2844.wav,را مقدرتش ندير خدمتيه بسباب لبساله ديالو ضياق عليا صضريف أش وقفل والد قدامي كنت مازال صغير أوأوبان الي بدوك العينين ديال طوفو ولا بطوايع لقدوقت البوطو متيقتش بلي غادي يضربني بديك العصالغ له يضا وخا عهت شفتو كيفرشخف خوتي قدام عياني ولكن كيفما دار ليهم دارلي
183,dirlkit-hpdsuln.wav-2057.wav,علاش موقفوش جاوبني واحد فيهم راك على حق ولكن الله راه يومهي الولاي وعمله تيخلي ضاليمين وقيتها فين يتوبو يصلحو نفوزهم أو من جها لاخرى كيختابر الإمان أو العاقضة ديالنا واش شاده فياصحولالا أو شنو هما كان مقدر لينا فحنا راضين به والله مغاديش ه
184,dirlkit-hpdsuln.wav-1976.wav,شوف كيفاش هو و عشران أو كياكلو الي بغاو أو كيستافدو من ادوايات والفي طامينات وأنا كنتسنى الأجال ديالي مباغيش نتسطق بالما نموت حتى أنا نقدر نظبر عليك لا قديتي لي الغارض كالي راه منقدرش نتاصل مع كلشي رادشي فيه خطار كتليه نت كتدير لمزيان مع داك خونا غير حينت مراتومي صهرة حتى
185,dirlkit-quvxaym.wav-3114.wav,كان خصنا نقادو كالينا الوالد باللي عيالات أوولادو مغاديش يجيو دابه حتى المرات لتشهور و هاد القارر كانو عندو جوج دلاأ سباب اللول أن الحرب كانت مزال شاع على ف شيقنات أو تا واحد معرف شنو تقدر تجايه بالوقت أو اصباب التاني أنه الحد ساعة مزال الموصلات الواليد حتى شي ريساله ديال الترحيب من عند المولى عمر أنا توحشت الواعل
186,dirlkit-quvxaym.wav-2899.wav,حرعت تا المدرسة لي فجدة غادي تكون بحال هاكا تحولنا و بالخفكتا شفت بالي خوتي مكدبوش عليا معاملة ديال الخر ف ديك المدرسة تاعا هي تشكية اللواليضة ولكن مقدرات تكول والو لبا هو اللي مسؤول على القرارات لي مرتة بطة بولى هدو ت واحد ميقدري دخل ليها فيها صراحة معجزة ملي ما ما تا واحد منا بقاو
187,dirlkit-honnbdk.wav-1020.wav,شتي نظرية دنسب يو وصلاتان البخير فهاد الشهر أوشي العبا للي كنت شاد فيهم ركنا خلاني نفهم سرابس لي ضايره في البلوك الكبير عندنو أو اللي طول ديالو خمس طاشر ميترو على ستميترو دالعرض باب كحل ديال الحديد واش ريجمات صغار ف الحيوط لاصقين مع اصقف أو فيهم قطبان غلاط ديال الحديد هام حاجه فيالبلوك هي تقبل لي في اصقف للي فيها شي ربعه ميترو على جوج كيسميوها اضوايو
188,dirlkit-quvxaym.wav-3153.wav,حطب ئيضو على ركبتيه أو كار لي المحيو ميريكان بعدا من الوجود أومكنعنيش بعدشي عسكريا مقدرو نشرشموها من لداخل قتصاضيا حتى هاطاح الأصواق ديالها نبعد مغديش يبقاو قدرين يزودو إصرائ ل بسلح ديك الساعة غدا تبداكضوهب ديك ارويضات الحديد حتى متبقاش بصباب النقص فلا هتي ماما وهدشي يدرنا
189,dirlkit-honnbdk.wav-1255.wav,خليت نص خياره لغدليع فاش فقت  لقيت جوج دنصاص دالخيار تزادو فوق داك نصل لي عدي ولاو عندي ثلاثة دنصاص شي جوج دراري كيصحاب ليهم كيعجبني الخيار تنازلو على حقهم تعاظفو معايا بلا ميبانو يمكن مباغين شي تعرفو الحاجه اللي معارفينش هي الخيار ري يحتو اللون ديالو لي شي يرونيخل
190,dirlkit-hpdsuln.wav-1962.wav,بيها الحاجه للي كان وجاه لين بيها الكارضيانات هي العمالية ديال اإنقاد للي كنا كنديرو ف كل مرة كطبق العقوبة على شي حد بنعسة دوز ليه الماكله و الما بحبل كيدوزو من تقبا هاد الباب أو فيه جويب كيديره فيه الماكله و كيبدل داك جويب فاش كيبغي يدوز ليه الماء في واحد القريعة تجافيل كانو نساوها الكرضيانات
191,dirlkit-erlatsw.wav-727.wav,ريحت سيمانه مدي بلاسيتش فاع حيت ولي تحافطو شنو كيدير لّي ولا كيهمني دابا هو جمعه الماجو د سيمانة تقيله وأنا كنتسنا ف هاد النهار باش يجي فاش غبططل سكتور وقع نفصل بلان بلاصه طونوبل دخلب ماليطه أو خرج فين مشى معندي تا راس الخيط كلت مع راسه يمكن كيمشي لبانكه وهلهك ميمكن
192,dirlkit-mzhcbeg.wav-2491.wav,الجما بما حامال قلب هات ديك خيتي لحواج فرحات أو فهمهت المقصود وهي تعيط الساعة ليم هدسالي ما هادي هي متعبدر حمان أو فيهاد للوقيته عبد رحمان كان مزال شاد الكوان وسط ضلما اللي فكرشمو بقا تساليه مواقفة أوكتفرج فيبع بد المجيد كيتفاوض مع القوادة لقا نو لي مت عارف عليه
193,dirlkit-quvxaym.wav-2862.wav,الناس الحق نشروولوما حتى نرجعو من راحله كالينا حتى اتفكير فيالما حيدو من دماغكم أو كلشي كيعرف باللي لمشه ف اصحرا كيقاطيب بشكل خطير السوائل للي فيالجسم و الحكومة براسك عنتك تنصح كاع ازوارد الصحرا باش يستهلك و شحال ما قدرو من الماء ولكن ولا هد أسامة بلا هد نطربه وعلى العكسدها هدشي كنواجب علينا ندربو باش طب
194,dirlkit-hpdsuln.wav-1562.wav,ولا إلا تفوبرتي شويه تقدر طيحو حتى لربعين للي فكره هكار  كرتك ما ضرباتش غير في البارة راك فيازعتيهة عندهم مول صوسات لح دابه بالتيران عبابو كانت عندهو غير تلاتة أو ثلاتين عام أصلو ريفي من جويه تزا قصاير أو طبعو غالب عليه العصاب الحكم المدرسة بإيديال الحديد إين فوا شد لبوسط بدل
195,dirlkit-hpdsuln.wav-2096.wav,نباب اسادية ولكن ضروره ما منها هروب معمرنا غدي نغفروليه داكشي لي دوز علينا فرحت بزاف فاش دخلات كليا جديدة و فيها صني ضيقها لي فيها دوايات صاور بكلور ديال الفاميرة أو برياطويله ما نقدرتش نقراها وخادرت ضوت المراية وشعل تلاته داشمعات كان خصني
196,dirlkit-honnbdk.wav-1078.wav,صف ديالنا كيضور في ساحه ري وسك كتشوف فلرض و العينين مغمضى أو هكا كلشي ضارب على الفيلم لي واقع هاد القطه حقدات بنادهم كامل على العسكر ن هاد سيرجو كاليهم يبدلو لبوزيسيو إولي طوير مرا القصير وطلعين بيهم كاماسوت را فيرسيو هادكس درهم البالا اللي هاد طول بين رجليه واصله لدار دالقسير كيخراو عليهم باطحك بطلعين بيهم انهار يا سله كله
197,dirlkit-mzhcbeg.wav-2404.wav,موحش ليهم يستعملو في دروبه أو مدون آخرين ولكن لحومه ديالنا كانت ديما حالة ديال الطوارق ميمكنش يدخلو يا لبوليس بفراده خاوين حينت غاليبا كيقتلو ليهم مشي واحد منهوم في حملات منا هد انوع كانت هادي عادا فوق بما دازت شي طلتشرهكاك كيجيو لبوليس يدبرو على مصرف وي كالمي وصداع باش ميخرجش داكشي على الكونترول ما غديش نكدب عليكم
198,dirlkit-agttghs.wav-162.wav,أو شاهدا حجره فيه نمره كاليها هدا الوالد حطيت ر كابيا فلرض أو يدي فوق ديك الحجرة سديت عيني مكنقرا لاقرة أن مكانتدعيما والو د معا غير سراح مع الواليد لّي ضحا بشحال من حاجه على قبلنا تفكرت نهار
199,dirlkit-mzhcbeg.wav-2708.wav,فهاد خمسنين كاملة للي دوز فهاد الحبس الفكرة دالهروب مكتحيدش لي من بالي حاول ت باش نهرب ولكن فشلت فيها شي ستة دالمرات وهدشي زاد عقد عليا الحاله الكارضيانات ولا وقانين علي ورادين لبالو معايا الحياةه هنا عامره بوجوه شرا و مساخت الوالدين كاعد ادراري دالعصاوبات كتلقاهم هنا ولكن القان وند الحبس قانوناخر و حس
200,dirlkit-mzhcbeg.wav-2618.wav,ديك المرة بالليس لي مان خو راشيض كمخبي في الولجه فكنا كنقطعو لو هد عومان لججها لخرى هنا وراشض كندخلو اللولجه و كنوصلو لص للي مان شويه دالماكله كارو والحشيش وشي لاعبات أخرين مصفطيناليه صحابو أومو هاد اللعيبات كاملين كنا كنديروهم فبلاصيك أما متقوباش باش ميدوزش ليها لما كنا بعض المرات قبل ما كنوصلو العندو كنحلو ديك البلاتيكه أو كنخى
201,dirlkit-agttghs.wav-203.wav,أو للي نيت على قبله غادي نكريو داك الكوان هي تما فين غادي نفرجك فول هدي ليك لاب كالي والله تخرج ليك العقلم هدي كتفرج فيالأفلام بزاف كيف غادير تجيب بزناس لديك الخلا أودي والله معارف هد الساعة هدشي لي كيبانلي لا بغيت نصفيها عليه مايمكنش
202,dirlkit-agttghs.wav-329.wav,ه حط ديك البالا تما راه فكرت مزيان أو با للي أحسن بلاصه ندفنوه فيها هي هنا نيت و ف الخربه كاليه سيمو أ أونبنيو عليها قبة أو نعيط ولا هاد ازاوية البزناس إي نع القوشاجرة ديال النسب بشارف حدا لبة بوراب ر عنديرو لابعس واش هرب ياك الفريخ راه حنا كرين عند باك لي ب تحفر ليه فل
203,dirlkit-honnbdk.wav-1124.wav,لكمو بالبراأة هنا عندنا البلوك اللول و التاني ديال الناس الّي طلعبراة سيرتو ادراري الي بين حداش أو خمسطاشر عام لي تشدو بالغلاط ولكن  بقاو مقبوطين في الحبس مصفطو تاحد بحالو كاين من الدراري ولاد البلوك دالبراة للي دوز عشراتها لخمستاشر عام هنا تشد برهوش أو خرج راجل هدا هو البلانض اللي ستال اللولى راه نا دبا يستات ت
